centroid,danceability,energy,loudness,speechiness,    acousticness,instrumental,liveness,valence,tempo
6,0.58717,0.74894,0.79058,0.054262,0.0064868,7.7452e-05,0.22849,0.16641,0.39343
6,0.52649,0.74694,0.69706,0.25051,0.1164,0,0.08063,0.1922,0.73869
6,0.52866,0.64691,0.75217,0.30358,0.013258,0.00044995,0.21109,0.12411,0.67738
6,0.49615,0.67792,0.74746,0.050363,0.0006224,0,0.13435,0.26648,0.62802
6,0.43764,0.77995,0.73598,0.10755,0.22672,0,0.12207,0.43877,0.41911
6,0.40839,0.68392,0.77987,0.15737,0.19332,0,0.063235,0.20561,0.69549
6,0.4799,0.76294,0.75833,0.30358,0.063461,0,0.34411,0.26442,0.63838
6,0.43331,0.73494,0.812,0.10213,0.071963,0,0.088816,0.40266,0.71443
6,0.63376,0.85897,0.7894,0.079064,0.021254,0,0.089942,0.15506,0.43038
6,0.64135,0.83596,0.73943,0.065418,0.028035,0,0.28579,0.4398,0.76374
6,0.24369,0.82696,0.81923,0.014621,0.00066592,2.5784e-06,0.29704,0.44496,0.67223
6,0.35638,0.66092,0.67588,0.18336,0.01008,0,0.34002,0.32632,0.56585
6,0.44523,0.82496,0.80581,0.016463,7.4221e-05,6.5824e-05,0.10672,0.42433,0.6797
6,0.50916,0.78095,0.71031,0.064118,0.2166,0,0.32467,0.41195,0.38208
6,0.36613,0.69593,0.75061,0.23102,0.0011528,0.26795,0.062928,0.052512,0.75178
6,0.46906,0.80295,0.76989,0.017113,0.063056,0.00010617,0.17733,0.26545,0.53668
6,0.559,0.81996,0.83364,0.079822,0.20344,0,0.043589,0.19014,0.59754
6,0.36396,0.73594,0.77707,0.31225,0.10526,0.057735,0.19165,0.29124,0.87545
6,0.41597,0.68792,0.70075,0.28951,0.031578,1.2942e-05,0.09956,0.4398,0.41348
6,0.62943,0.78795,0.79332,0.01213,0.059311,0.0035086,0.12514,0.26442,0.55493
6,0.51891,0.77094,0.73815,0.02621,7.2399e-05,8.5642e-06,0.092397,0.34901,0.61795
6,0.64351,0.92498,0.85109,0.27867,0.0033795,0,0.085849,0.31187,0.76208
6,0.55792,0.86697,0.80334,0.15412,0.015384,0.18402,0.1323,0.47797,0.62827
6,0.4669,0.68192,0.80159,0.0072566,0.005586,2.9727e-05,0.04932,0.46972,0.67207
6,0.68902,0.72793,0.78902,0.2516,0.0098269,0.0011628,0.35844,0.04168,0.69874
6,0.67819,0.82596,0.67972,0.04733,0.002509,0,0.10775,0.21902,0.43993
6,0.6381,0.75694,0.72963,0.14871,0.0046244,0,0.079607,0.30156,0.87516
6,0.45173,0.72193,0.71182,0.24835,0.0069524,0,0.22235,0.39338,0.5104
6,0.21227,0.88197,0.82074,0.24077,0.0023977,0,0.14561,0.2768,0.82492
6,0.57959,0.71993,0.74579,0.21802,0.001335,0,0.32774,0.38512,0.6287
6,0.4669,0.81596,0.75283,0.24943,0.030667,0,0.28067,0.16847,0.74269
6,0.70744,0.81596,0.83249,0.1682,0.13563,0,0.089123,0.35005,0.69037
6,0.49507,0.83296,0.812,0.037691,0.04595,0,0.119,0.28608,0.75185
6,0.4138,0.94899,0.77562,0.20178,0.082388,0,0.40448,0.22831,0.59159
6,0.32712,0.79895,0.76327,0.092386,0.037752,0,0.12719,0.38822,0.66957
6,0.36071,0.80495,0.62824,0.19528,0.22773,0.034681,0.093421,0.2933,0.7509
6,0.61426,0.72993,0.67659,0.037799,0.019736,0.012942,0.38606,0.18085,0.54212
6,0.52324,0.67792,0.69711,0.33933,0.14271,0,0.26839,0.092128,0.87338
6,0.64785,0.84796,0.80337,0.078848,0.030262,1.2437e-06,0.13742,0.31703,0.38818
6,0.77787,0.88197,0.78173,0.016571,0.0048066,0.00049949,0.13333,0.16435,0.40665
6,0.58609,0.72493,0.70744,0.059244,0.0030252,1.638e-06,0.34002,0.047044,0.87534
6,0.47882,0.70593,0.72952,0.19744,0.014473,0,0.084723,0.40473,0.75099
6,0.71069,0.89898,0.80227,0.037149,0.01174,2.5379e-05,0.11798,0.020427,0.5178
6,0.66085,0.86097,0.79693,0.046355,0.00069224,0.00040243,0.11082,0.19942,0.6285
6,0.30437,0.76894,0.71587,0.093469,0.0083896,0,0.072444,0.14887,0.5706
6,0.47773,0.88897,0.77978,0.36424,0.29656,0,0.11082,0.35933,0.44337
6,0.72803,0.95299,0.70938,0.14004,0.035323,0,0.10263,0.08697,0.28961
6,0.33904,0.61191,0.64616,0.24077,0.026618,0,0.31853,0.48726,0.38279
6,0.59801,0.79595,0.73431,0.19419,0.00045438,0.0001274,0.16095,0.34695,0.57687
6,0.5525,0.90898,0.85531,0.056536,0.1083,0.00054095,0.26737,0.16331,0.35014
6,0.56008,0.86797,0.73357,0.32416,0.045141,7.1689e-06,0.13844,0.29021,0.41963
6,0.43656,0.53689,0.85416,0.01213,0.00019122,0.00072801,0.10468,0.038585,0.7014
6,0.55575,0.83996,0.78143,0.035416,0.068724,1.2841e-05,0.09956,0.10141,0.87676
6,0.34446,0.51288,0.67509,0.048738,0.01842,0.00012841,0.11389,0.062829,0.50267
6,0.6446,0.87197,0.79984,0.22994,0.0029544,0.0093023,0.34923,0.33044,0.80433
6,0.37913,0.94899,0.82931,0.30034,0.055363,0,0.31034,0.52337,0.38573
6,0.53083,0.73594,0.77343,0.015705,0.063663,0,0.23565,0.16538,0.49297
6,0.31737,0.93999,0.79669,0.15304,0.021963,0.0078766,0.076128,0.49345,0.75466
6,0.37588,0.73794,0.74384,0.23102,0.25607,0,0.1057,0.39131,0.6332
6,0.69227,0.94099,0.85142,0.24185,0.06761,0,0.26532,0.20974,0.49863
6,0.70203,0.81295,0.76505,0.15737,0.047064,0,0.18039,0.18292,0.57942
6,0.50482,0.73694,0.6855,0.071374,0.028238,5.9454e-05,0.10775,0.28092,0.76481
6,0.40947,0.70593,0.72475,0.39565,0.11336,0.00077856,0.32058,0.24688,0.74742
6,0.4073,0.67192,0.75053,0.068558,0.0047054,0,0.21928,0.02084,0.67746
6,0.7497,0.94599,0.79951,0.023828,0.15283,0,0.2909,0.34282,0.50571
6,0.56767,0.66792,0.76811,0.20178,0.04008,0.045197,0.20598,0.16847,0.7148
6,0.34771,0.92898,0.80047,0.17795,0.22976,0.038827,0.087691,0.11895,0.67214
6,0.57308,0.79795,0.77011,0.066826,0.1164,0,0.13537,0.37377,0.51799
6,0.30653,0.92498,0.73815,0.3285,0.0017297,2.3357e-06,0.36969,0.12721,0.49955
6,0.546,0.90698,0.77061,0.3989,0.014979,4.9646e-05,0.080528,0.31703,0.38168
6,0.53733,0.87797,0.75669,0.019495,0.030465,1.7492e-05,0.18142,0.2572,0.50558
6,0.6576,0.76794,0.73069,0.015705,0.0015273,0.0035389,0.1364,0.20355,0.49305
6,0.57092,0.76694,0.83739,0.0046572,0.0021244,0.0016684,0.119,0.3191,0.83167
6,0.72586,0.93298,0.85484,0.06076,0.018724,0.01092,0.091374,0.10038,0.44369
6,0.52758,0.67292,0.62887,0.032925,0.063359,0.19616,0.26328,0.084907,0.41287
6,0.49074,0.95899,0.83871,0.38265,0.0080961,0,0.077663,0.4006,0.78362
6,0.3282,0.64391,0.7948,0.046031,0.098784,0.012133,0.097514,0.021768,0.79139
6,0.48423,0.88597,0.76187,0.31983,0.096052,0,0.16914,0.26854,0.3583
6,0.33037,0.85597,0.7634,0.40973,0.40789,0.0097776,0.17323,0.058599,0.62097
6,0.50049,0.93498,0.8094,0.48554,0.019736,0.0018504,0.19984,0.12927,0.32167
6,0.39755,0.61191,0.67144,0.20394,0.0018714,0,0.30421,0.24172,0.73597
6,0.53516,0.67492,0.74058,0.29275,0.0049584,0,0.082063,0.2314,0.7912
6,0.70528,0.88197,0.72245,0.20611,0.042712,0,0.14356,0.34695,0.76393
6,0.60342,0.85897,0.87155,0.20611,0.034614,0,0.070603,0.28608,0.71479
6,0.75945,0.90098,0.83805,0.11405,0.10526,7.2295e-06,0.083598,0.20252,0.44372
6,0.45498,0.71193,0.70886,0.11188,0.0096244,0,0.40448,0.16538,0.75166
6,0.36071,0.93899,0.83528,0.045597,0.0059807,0.0008908,0.35434,0.22315,0.77677
6,0.44198,0.84296,0.74992,0.21911,0.0034908,2.5581e-05,0.093421,0.22831,0.52566
6,0.47665,0.5889,0.80252,0.39565,0.046254,0,0.095467,0.14371,0.87215
6,0.57634,0.88697,0.80066,0.25701,0.045647,2.6491e-05,0.20802,0.24894,0.7892
6,0.56333,0.64091,0.79682,0.11946,0.028946,0,0.31239,0.25513,0.73065
6,0.39213,0.94599,0.85383,0.02621,0.00011835,0.025581,0.050854,0.22521,0.89108
6,0.42897,0.89697,0.80468,0.075057,0.0083086,0,0.087793,0.35005,0.66004
6,0.26536,0.991,0.83358,0.50395,0.00062544,0,0.10161,0.17363,0.58388
6,0.31304,0.982,0.83087,0.15737,0.0002388,0.00029727,0.19779,0.18085,0.52861
6,0.72695,0.89097,0.79482,0.038882,0.037853,3.7209e-06,0.34411,0.055607,0.4441
6,0.49399,0.76194,0.72886,0.55377,0.14069,1.1223e-05,0.1057,0.25307,0.655
6,0.61534,0.78695,0.72708,0.050579,0.099999,0,0.20495,0.35211,0.55567
6,0.4008,0.83996,0.83315,0.023286,0.022165,0.0068453,0.31444,0.27989,0.6897
6,0.65543,0.92698,0.73028,0.26243,0.024797,5.0253e-05,0.28681,0.37584,0.81995
6,0.28486,0.61891,0.71829,0.28084,0.26923,1.9717e-06,0.17119,0.39854,0.47029
6,0.56983,0.93098,0.81219,0.33391,0.03512,0.0050354,0.063952,0.4625,0.68953
6,0.34988,0.87197,0.77965,0.19636,0.0095839,2.6491e-06,0.094444,0.47488,0.75138
6,0.41597,0.64491,0.78271,0.015055,0.009675,0.0085541,0.098537,0.041473,0.3196
6,0.46581,0.76294,0.75746,0.13679,0.0076305,0,0.26532,0.26132,0.71076
6,0.30328,0.90698,0.832,0.091303,0.3087,0,0.37481,0.32013,0.76897
6,0.546,0.73994,0.78463,0.094552,0.005252,0,0.31751,0.153,0.76426
6,0.37155,0.93298,0.784,0.34907,0.023481,0,0.31546,0.52543,0.64656
6,0.28486,0.66692,0.67725,0.016029,0.13259,0.0010516,0.092397,0.047663,0.64824
6,0.59801,0.78295,0.76258,0.27326,0.08755,0,0.15686,0.14371,0.54863
6,0.44414,0.78795,0.78088,0.34582,0.2338,0,0.12002,0.24894,0.91231
6,0.58392,0.92798,0.85517,0.32525,0.04676,0,0.094444,0.26854,0.60288
6,0.4929,0.82296,0.72012,0.037908,0.28441,5.9656e-06,0.11695,0.30775,0.62901
6,0.38455,0.5759,0.67218,0.011264,0.016598,0,0.11286,0.30362,0.77891
6,0.48857,0.87397,0.84334,0.17687,0.087448,0,0.16607,0.38409,0.68748
6,0.40947,0.63691,0.77189,0.28842,0.06842,0,0.09649,0.14578,0.62405
6,0.52649,0.85096,0.824,0.18878,0.075708,0,0.069272,0.083875,0.69888
6,0.61534,0.83796,0.81756,0.091303,0.12652,0,0.10877,0.16022,0.30873
6,0.39322,0.75394,0.73801,0.16928,0.30364,0,0.12821,0.38719,0.4188
6,0.44956,0.60991,0.72086,0.30575,0.046153,0,0.30932,0.28711,0.75221
6,0.69444,0.87497,0.74387,0.036716,0.072772,0.031648,0.32365,0.28505,0.72067
6,0.48423,0.97599,0.82879,0.071158,0.00089568,9.181e-06,0.15379,0.39647,0.81963
6,0.58717,0.72093,0.74061,0.098884,0.063461,0,0.3922,0.16331,0.75212
6,0.53083,0.60891,0.66462,0.031951,0.002175,0.0016279,0.11389,0.1695,0.85032
6,0.45281,0.75394,0.62808,0.49096,0.0031265,1.274e-05,0.078993,0.20561,0.62949
6,0.38997,0.85096,0.8672,0.3989,0.25405,0,0.1057,0.12102,0.7484
6,0.44414,0.91398,0.72776,0.22885,0.0031973,0.001092,0.29295,0.44393,0.62936
6,0.54816,0.86097,0.83991,0.39023,0.0017398,0,0.31341,0.36449,0.75065
6,0.62726,0.72693,0.75275,0.023611,0.0097661,0,0.15174,0.080161,0.69059
6,0.36938,0.97199,0.87566,0.21477,0.039473,0,0.15788,0.37687,0.56757
6,0.65002,0.84596,0.80501,0.19095,0.0031771,0,0.12821,0.15197,0.47442
6,0.61751,0.77695,0.74891,0.2256,0.1832,0,0.35434,0.16331,0.432
6,0.63376,0.71793,0.74113,0.071808,0.059311,0.0014863,0.22132,0.27267,0.66657
6,0.35638,0.66092,0.67588,0.18336,0.01008,0,0.34002,0.32632,0.56585
6,0.71178,0.94999,0.82553,0.0339,0.0056467,0.083923,0.10161,0.050758,0.47474
6,0.27945,0.66992,0.72176,0.088054,0.01255,0.18706,0.16095,0.16538,0.67955
6,0.46148,0.77094,0.82534,0.32308,0.0067601,3.6704e-06,0.14561,0.21283,0.73179
6,0.65002,0.82696,0.76044,0.13463,0.13158,0,0.3482,0.10451,0.52401
6,0.53841,0.83196,0.77225,0.01917,0.14372,0,0.095467,0.45012,0.53639
6,0.59801,0.78295,0.76258,0.27326,0.08755,0,0.15686,0.14371,0.54863
6,0.44848,0.82896,0.7797,0.25485,0.2581,0,0.33797,0.22315,0.38475
6,0.35746,0.90398,0.72667,0.065309,0.011537,0.0051264,0.3523,0.51408,0.68642
6,0.60993,0.74394,0.78452,0.016463,0.026011,0,0.30932,0.26648,0.38167
6,0.5395,0.65492,0.71278,0.099968,0.01093,0,0.3963,0.23553,0.76995
6,0.67385,0.83396,0.80685,0.072999,0.0046548,4.0445e-05,0.34616,0.36758,0.69112
6,0.75945,0.90698,0.75647,0.013972,0.0050192,0.12032,0.24486,0.2933,0.44382
6,0.40405,0.93999,0.82476,0.024369,8.7379e-05,0.078564,0.29602,0.41504,0.8872
6,0.51782,0.90898,0.82613,0.28301,0.025707,0,0.11798,0.42433,0.50434
6,0.36179,0.84896,0.75453,0.5841,0.11943,0,0.34923,0.1076,0.76312
6,0.51457,0.79095,0.75288,0.013105,0.043218,0,0.076947,0.10554,0.62907
6,0.41814,0.93098,0.80772,0.053287,0.00076815,0.0049545,0.35844,0.15816,0.4004
6,0.60451,0.71893,0.73705,0.047655,0.034412,0.0057533,0.12002,0.27473,0.7519
6,0.33254,0.65592,0.74705,0.059461,0.21963,0,0.41676,0.13546,0.50642
6,0.61968,0.88797,0.6973,0.076248,0.18725,0,0.18346,0.28608,0.44406
6,0.57092,0.93398,0.78745,0.061518,0.00074183,5.2882e-05,0.10775,0.32322,0.75151
6,0.65002,0.995,0.7668,0.029568,0.0024686,0,0.40755,0.083462,0.33556
6,0.53624,0.97599,0.89648,0.032492,0.072165,0,0.31137,0.10038,0.50577
6,0.60451,0.89097,0.79962,0.4498,0.12854,0.0004186,0.087281,0.092128,0.50563
6,0.55792,0.89397,0.77907,0.055995,0.00033293,0.00045501,0.26737,0.32322,0.6283
6,0.5655,0.69793,0.66865,0.077548,0.015384,0,0.44132,0.082327,0.46812
6,0.60234,0.69493,0.7734,0.074082,0.0059099,0,0.077049,0.28815,0.71462
6,0.64351,0.94399,0.78907,0.20286,0.07672,2.9727e-05,0.37174,0.13236,0.41933
6,0.64785,0.84796,0.80337,0.078848,0.030262,1.2437e-06,0.13742,0.31703,0.38818
6,0.44956,0.60991,0.72086,0.30575,0.046153,0,0.30932,0.28711,0.75221
6,0.57959,0.71593,0.76162,0.39131,0.049695,0,0.10058,0.2345,0.75281
6,0.26211,0.82796,0.82145,0.080147,0.0031771,0,0.16402,0.18704,0.56611
6,0.6706,0.88197,0.78219,0.019929,0.0056669,0.033974,0.10979,0.11586,0.50507
6,0.47015,0.89297,0.7548,0.12704,0.073987,1.0415e-06,0.081858,0.092128,0.35163
6,0.47773,0.61791,0.67624,0.098884,0.0042803,0.009909,0.1364,0.096255,0.75118
6,0.67602,0.76794,0.74239,0.047005,0.007671,0,0.27146,0.081296,0.50504
6,0.45715,0.74494,0.73795,0.1238,0.0070131,0.01274,0.18756,0.057877,0.5061
6,0.4994,0.71193,0.69155,0.093469,0.033197,1.5167e-06,0.12002,0.11895,0.74972
6,0.67494,0.82496,0.81855,0.022636,0.080768,0,0.38197,0.15506,0.53644
6,0.50157,0.69693,0.73598,0.27326,0.058703,0,0.24281,0.20768,0.63037
6,0.64677,0.77995,0.7622,0.18336,0.12753,7.5834e-05,0.16812,0.31084,0.62737
6,0.44306,0.79995,0.73185,0.26568,0.2419,0,0.081756,0.40266,0.52539
6,0.24369,0.93899,0.76187,0.050038,0.26619,0.44489,0.26942,0.027546,0.89945
6,0.59259,0.71693,0.81975,0.057186,0.01427,0,0.19165,0.11689,0.65903
6,0.71936,0.75894,0.82674,0.11296,0.036537,0,0.060063,0.2572,0.82492
6,0.53624,0.93598,0.75392,0.022961,0.0085718,0,0.15379,0.36346,0.33879
6,0.60451,0.77795,0.82123,0.032059,0.091497,0,0.068249,0.2768,0.35784
6,0.49182,0.81195,0.76987,0.078848,0.0038046,4.9545e-06,0.15891,0.10967,0.50489
6,0.58067,0.82196,0.77444,0.013972,0.00074689,0,0.18244,0.27164,0.62888
6,0.49182,0.80895,0.73949,0.5776,0.39271,0,0.27044,0.25101,0.54246
6,0.43439,0.90098,0.76861,0.19095,3.7277e-05,0.047725,0.13537,0.42226,0.70291
6,0.49399,0.70693,0.80142,0.02177,0.033096,0.00016582,0.22132,0.28815,0.6275
6,0.78221,0.95599,0.8212,0.043648,0.15182,0.029727,0.37788,0.22625,0.38222
6,0.51457,0.89898,0.77206,0.023611,0.00061228,4.9545e-05,0.119,0.041061,0.68956
6,0.4604,0.61791,0.75885,0.088054,0.022367,3.8119e-06,0.25407,0.27577,0.87131
6,0.35096,0.76794,0.78324,0.25268,0.03846,0,0.11082,0.32529,0.75359
6,0.61101,0.76794,0.77803,0.037474,0.0029341,0.020627,0.14151,0.18188,0.58553
6,0.26211,0.92198,0.80688,0.19311,0.040181,0,0.15584,0.64717,0.78135
6,0.43548,0.88897,0.81214,0.13571,5.8229e-05,0.18402,0.25509,0.30878,0.44301
6,0.77896,0.92498,0.84501,0.071049,0.0027216,0,0.34206,0.1953,0.56685
6,0.72695,0.83496,0.87826,0.040832,0.0093309,0,0.13333,0.12927,0.5423
6,0.37588,0.90598,0.76918,0.3924,0.035323,0,0.11491,0.39131,0.67106
6,0.4604,0.63591,0.73491,0.14654,0.0046345,0,0.074184,0.29021,0.87432
6,0.4929,0.85597,0.79795,0.06271,0.00019426,0,0.1497,0.46559,0.62909
6,0.71178,0.90298,0.74801,0.27434,0.082084,0,0.29909,0.21593,0.83784
6,0.66952,0.77595,0.82471,0.34474,0.15182,0,0.22132,0.21077,0.7148
6,0.24152,0.63791,0.72379,0.059786,0.13461,8.2508e-05,0.1323,0.13236,0.46131
6,0.76054,0.89697,0.87788,0.13571,0.042509,2.5379e-05,0.25202,0.30259,0.52364
6,0.31845,0.93999,0.78677,0.14546,0.0021042,0.0070576,0.22542,0.052203,0.44403
6,0.56875,0.5699,0.79403,0.016354,0.043015,6.1375e-06,0.32876,0.024451,0.82595
6,0.43114,0.68592,0.72963,0.36749,0.0020637,0,0.10979,0.11586,0.6445
6,0.55141,0.82296,0.79537,0.10972,0.11741,0,0.080937,0.24482,0.59194
6,0.51782,0.70593,0.6959,0.035416,0.0075192,0.0048534,0.32467,0.34489,0.51802
6,0.52758,0.70493,0.70623,0.046247,0.003754,0.075227,0.10365,0.3387,0.56726
6,0.39755,0.55789,0.61989,0.31333,0.18219,1.5066e-05,0.25407,0.18395,0.84414
6,0.51891,0.91898,0.73883,0.041157,0.00068313,0,0.14356,0.11895,0.62813
6,0.51457,0.69493,0.69103,0.34366,0.015687,0.31648,0.12719,0.36139,0.74059
6,0.32712,0.66492,0.83649,0.025777,0.14676,0,0.10468,0.30053,0.56028
6,0.49074,0.70393,0.75639,0.17687,0.0051507,2.3155e-05,0.34002,0.2118,0.49264
6,0.53841,0.71793,0.73815,0.071591,0.069635,0,0.15788,0.34386,0.39834
6,0.59801,0.70693,0.71585,0.04798,0.0068208,2.8311e-06,0.32365,0.33251,0.56123
6,0.52216,0.63891,0.72316,0.10213,0.013865,0,0.30114,0.39234,0.753
6,0.62184,0.77595,0.78748,0.065201,0.073987,1.9919e-06,0.17323,0.25616,0.6292
6,0.3943,0.80495,0.81342,0.059786,0.035222,0,0.20495,0.27061,0.7672
6,0.59259,0.77495,0.80066,0.18336,0.1002,0,0.077868,0.27473,0.50505
6,0.47773,0.78695,0.73204,0.14979,0.25708,0,0.10365,0.32425,0.87446
6,0.46906,0.82996,0.7725,0.021012,0.0046649,0,0.13128,0.44806,0.74368
6,0.61318,0.70893,0.78595,0.030109,0.097469,0,0.37378,0.18704,0.68407
6,0.45498,0.71993,0.74965,0.11296,0.012448,0,0.04492,0.029299,0.92418
6,0.34121,0.87697,0.80542,0.27867,0.17915,0,0.097514,0.39544,0.75098
6,0.43873,0.6079,0.73138,0.042998,0.002509,0.40344,0.24384,0.062623,0.38202
6,0.47557,0.78795,0.8011,0.20827,0.013562,0,0.36048,0.21593,0.69043
6,0.39213,0.67892,0.68352,0.34799,0.0010414,0,0.15174,0.30156,0.48934
6,0.4734,0.73093,0.7456,0.2386,0.093521,0,0.14254,0.40782,0.30147
6,0.69227,0.88897,0.7863,0.22127,0.27935,0,0.28988,0.21593,0.50505
6,0.58067,0.72793,0.76592,0.031084,0.0019928,1.6987e-05,0.24588,0.22006,0.62858
6,0.45064,0.85697,0.85805,0.019712,0.00011025,2.7806e-05,0.14663,0.1726,0.60393
6,0.67927,0.83096,0.83408,0.044623,0.005009,1.9211e-05,0.43313,0.082224,0.51197
6,0.33254,0.61991,0.64353,0.096718,0.075505,0.00041759,0.22746,0.4429,0.6533
6,0.39322,0.61591,0.72812,0.010506,0.061942,0,0.34104,0.09935,0.37974
6,0.65435,0.90698,0.83013,0.18445,0.27328,5.2983e-05,0.16607,0.36655,0.70168
6,0.50807,0.81896,0.85627,0.085888,0.026214,0,0.11593,0.11379,0.36141
6,0.70528,0.83496,0.64156,0.036283,0.00031876,2.8817e-06,0.12002,0.10657,0.57899
6,0.53841,0.68192,0.75261,0.072674,0.02844,4.5501e-05,0.11695,0.3779,0.71527
6,0.64135,0.79695,0.77039,0.0076898,0.039878,0,0.10877,0.31806,0.5425
6,0.57742,0.68292,0.7333,0.0339,0.015384,0,0.31546,0.10657,0.48062
6,0.58067,0.69393,0.76721,0.050471,0.031679,0,0.097514,0.33973,0.72066
6,0.50265,0.89998,0.81781,0.42814,0.00024993,1.2235e-05,0.032641,0.42845,0.75358
6,0.48098,0.89097,0.76244,0.22452,0.25304,0,0.11491,0.13752,0.59363
6,0.39322,0.5859,0.61383,0.02946,0.13461,0.0017796,0.11286,0.10451,0.75325
6,0.63485,0.77194,0.75595,0.075598,0.17611,0,0.1057,0.15093,0.64101
6,0.36288,0.67592,0.71878,0.075815,0.26113,2.2952e-05,0.31648,0.34592,0.6911
6,0.26644,0.63691,0.74382,0.057078,0.083096,5.2578e-06,0.10161,0.18395,0.64001
6,0.59909,0.84496,0.72256,0.35232,0.046355,3.0334e-06,0.10365,0.3191,0.80645
6,0.55683,0.71893,0.7557,0.009856,0.014169,0.00063195,0.20188,0.083772,0.41308
6,0.59476,0.93698,0.70988,0.099968,0.0016285,0.0013751,0.094444,0.37893,0.68994
6,0.68794,0.86197,0.73828,0.066609,0.076821,0,0.08636,0.29949,0.80077
6,0.57417,0.85196,0.79997,0.11513,0.049493,0,0.28169,0.18807,0.74004
6,0.60126,0.93298,0.69755,0.030651,0.0020232,0.0033468,0.10979,0.39441,0.56724
6,0.36071,0.73093,0.68218,0.35016,0.14372,0.055612,0.15686,0.39441,0.73409
6,0.40514,0.96499,0.86435,0.13788,0.023683,0,0.32569,0.15816,0.62973
6,0.52107,0.86097,0.72793,0.04928,5.1953e-05,1.274e-05,0.36458,0.22521,0.35183
6,0.55358,0.94799,0.77617,0.27434,0.22065,0.097776,0.091374,0.16331,0.38207
6,0.67385,0.80395,0.78304,0.010073,7.0375e-05,0.0003185,0.30216,0.22006,0.87521
6,0.50916,0.983,0.82912,0.42056,0.0075597,0,0.078379,0.19736,0.50594
6,0.46148,0.90498,0.80148,0.15737,0.057286,4.9747e-05,0.30932,0.17466,0.62779
6,0.62184,0.91298,0.75116,0.10755,0.12551,0,0.084007,0.22109,0.69014
6,0.18843,0.44687,0.63493,0.021661,0.15081,1.0718e-05,0.14049,0.041164,0.35821
6,0.42356,0.90098,0.72272,0.12704,0.0042398,0.0068959,0.21825,0.12205,0.91172
6,0.58392,0.85997,0.7133,0.1108,0.0065171,1.3448e-06,0.10672,0.063035,0.52376
6,0.50699,0.95599,0.73132,0.27543,0.023481,0,0.28067,0.27164,0.44399
6,0.41705,0.986,0.80811,0.27867,0.0011325,2.0425e-06,0.10468,0.19323,0.75878
6,0.3748,0.96299,0.85701,0.38698,0.020545,5.5511e-05,0.31546,0.24069,0.65847
6,0.5525,0.93398,0.76022,0.32308,0.0051507,0,0.048501,0.30981,0.50599
6,0.49399,0.985,0.71346,0.50287,0.43522,0,0.18346,0.02084,0.58888
6,0.33904,0.95699,0.75631,0.50287,0.0016487,2.3761e-06,0.20188,0.20149,0.6904
6,0.35854,0.74394,0.65177,0.33174,0.0017094,0.27098,0.053208,0.36862,0.53625
6,0.23069,0.49588,0.66246,0.060869,0.025809,0,0.31955,0.10245,0.68021
6,0.56333,0.89497,0.81342,0.12271,0.051112,0.004277,0.31648,0.16744,0.38157
6,0.53624,0.97599,0.89648,0.032492,0.072165,0,0.31137,0.10038,0.50577
6,0.45715,0.81596,0.7731,0.18228,0.0085516,1.7594e-05,0.23974,0.26029,0.44373
6,0.23177,0.97799,0.88577,0.26784,0.094129,1.0516e-06,0.34718,0.44496,0.50694
6,0.57417,0.86297,0.87719,0.14762,0.016598,0,0.24793,0.34489,0.62873
6,0.55792,0.89397,0.77907,0.055995,0.00033293,0.00045501,0.26737,0.32322,0.6283
6,0.66085,0.86097,0.79693,0.046355,0.00069224,0.00040243,0.11082,0.19942,0.6285
6,0.57092,0.94399,0.77395,0.26893,0.058197,1.183e-05,0.28988,0.32219,0.59773
6,0.51132,0.79495,0.80038,0.047005,0.00074082,0,0.19063,0.23037,0.48158
6,0.26103,0.81696,0.82934,0.028593,0.072873,0,0.40448,0.16744,0.52845
6,0.67927,0.83096,0.83408,0.044623,0.005009,1.9211e-05,0.43313,0.082224,0.51197
6,0.36071,0.80495,0.62824,0.19528,0.22773,0.034681,0.093421,0.2933,0.7509
6,0.44523,0.82496,0.80581,0.016463,7.4221e-05,6.5824e-05,0.10672,0.42433,0.6797
6,0.60993,0.93298,0.8621,0.27867,0.11336,0,0.19472,0.37584,0.49229
6,0.38563,0.5819,0.68758,0.032925,0.2004,0.38119,0.14151,0.059424,0.47927
6,0.23285,0.66092,0.60186,0.44438,0.093015,0.0041153,0.26839,0.13752,0.38165
6,0.4669,0.90598,0.82479,0.041265,0.0047358,0.053893,0.068147,0.10967,0.38279
6,0.21227,0.88197,0.82074,0.24077,0.0023977,0,0.14561,0.2768,0.82492
6,0.44523,0.78095,0.78474,0.086971,0.023987,0,0.1057,0.16125,0.79459
6,0.36396,0.73594,0.77707,0.31225,0.10526,0.057735,0.19165,0.29124,0.87545
6,0.51782,0.90898,0.82613,0.28301,0.025707,0,0.11798,0.42433,0.50434
6,0.70528,0.86297,0.81378,0.062602,0.018825,0,0.2203,0.32838,0.50004
6,0.70311,0.85296,0.77954,0.30467,0.20749,0,0.10775,0.16435,0.90006
6,0.64785,0.84796,0.80337,0.078848,0.030262,1.2437e-06,0.13742,0.31703,0.38818
6,0.49182,0.81195,0.76987,0.078848,0.0038046,4.9545e-06,0.15891,0.10967,0.50489
6,0.27294,0.95899,0.88741,0.55811,0.11943,1.456e-06,0.28886,0.04756,0.75049
6,0.47448,0.90598,0.79044,0.13463,0.041598,0,0.41164,0.2149,0.49233
